State,District,Taluka,Facility Name,Facility Type,Latitude,longitude,Street,Landmark,Locality,Region Indicator,Operational Status,Ownership Authority
Telangana,Khammam,Kamepalli,"Government Ayurvedic Dispensary, Kamepally (NRHM)",Ayurveda dispensary,17.4482434,80.2833018,Main Road Kamepally,Behind MRO Office Kamepally,Kamepally,Rural,Functional,State Government
Telangana,Khammam,Khammam Urban,"Government Ayurvedic Dispensary, Khammam (HQ) (Regular)",Ayurveda dispensary,17.2496743,80.1504238,Wyra Road,"Opp: Collector Office, Khammam",Khammam,Urban,Functional,State Government
Telangana,Khammam,Konijerla,"Government Ayurvedic Dispensary, Konijerla (Regular)",Ayurveda dispensary,17.2208672,80.2974745,SC Colony,"Primary Health Center, Konijerla",Konijerla,Rural,Functional,State Government
Telangana,Khammam,Penuballi,"Government Ayurvedic Dispensary, Lankasagar (NRHM)",Ayurveda dispensary,17.176089,80.7025334,Main Road Lankasagar,Opp:Ramalayam,Lankasagar,Rural,Functional,State Government
Telangana,Khammam,Madhira,"Government Ayurvedic Dispensary, Madhira (Regular)",Ayurveda dispensary,16.9204926,80.3666834,SC Colony,"Market Yard Road, Near Park",Madhira,Rural,Functional,State Government
Telangana,Khammam,Raghunadhapalem,"Government Ayurvedic Dispensary, Manchukonda (NRHM)",Ayurveda dispensary,17.3430939,80.2222889,Main Road Manchukonda,"In the Premises of Primary Health Center, Manchukonda",Manchukonda,Rural,Functional,State Government
Telangana,Khammam,Madhira,"Government Ayurvedic Dispensary, Maturipeta (NRHM)",Ayurveda dispensary,16.9372309,80.4165843,SC Colony Maturipeta,"In the Premises of Primary Health Center, Maturipeta and Beside Anjaneya Swamy Temple",Maturipeta,Rural,Functional,State Government
Telangana,Khammam,Konijerla,"Government Ayurvedic Dispensary, Peddagopathy (NRHM)",Ayurveda dispensary,17.1693414,80.259214,Main Road Peddagopathy,RTC Bus Stop Peddagopathy,Peddagopathy,Rural,Functional,State Government
Telangana,Khammam,Penuballi,"Government Ayurvedic Dispensary, Penubally (NRHM)",Ayurveda dispensary,17.2092634,80.6645617,Sathupally Road,Near ZPHS School,Penubally,Rural,Functional,State Government
Telangana,Khammam,Sathupalli,"Government Ayurvedic Dispensary, Sathupally (NRHM)",Ayurveda dispensary,17.2136196,80.8251206,Main Road Sathupally,"Opp:JVR Degree College and Inthe Premises of Community Health Center, Sathupally",Sathupally,Rural,Functional,State Government
Telangana,Khammam,Singareni,"Government Ayurvedic Dispensary, Singareni (NRHM)",Ayurveda dispensary,17.5068771,80.2767458,Main Road Singareni,Opp: Cinema Hall Road,Singareni,Rural,Functional,State Government
Telangana,Khammam,Tirumalayapalem,"Government Ayurvedic Dispensary, Sublaid (NRHM)",Ayurveda dispensary,17.3406153,79.900128,Opp:Grampanchayath Office Sublaid,Opp:Grampanchayath Office Sublaid,Sublaid,Rural,Functional,State Government
Telangana,Khammam,Khammam (Rural),"Government Ayurvedic Dispensary, Thallampadu (Regular)",Ayurveda dispensary,17.2269387,80.0491045,Main Road Thallampadu,Behind Post Office,Thallampadu,Rural,Functional,State Government
Telangana,Khammam,Vemsoor,"Government Ayurvedic Dispensary, Vemsoor (NRHM)",Ayurveda dispensary,17.1200077,80.7950779,"Main Road, Vemsoor",Near to MRO Office,Vemsoor,Rural,Functional,State Government
Telangana,Khammam,Kallur,"Government Homoeo Dispensary, Chinna Korukondi (Regular)",Homoeopathy dispensary,17.0579591,80.4521709,Main Road,"Near Panchayath Office, Chinna Korukondi",Chinna Korukondi,Rural,Functional,State Government
Telangana,Khammam,Raghunadhapalem,"Government Homoeo Dispensary, Earlapudi (Regular)",Homoeopathy dispensary,17.3255278,80.2708693,"Main Road, Earlapudi",Behind Fertilizer Shop,Earlapudi,Rural,Functional,State Government
Telangana,Khammam,Tirumalayapalem,"Government Homoeo Dispensary, Kakaravai (Regular)",Homoeopathy dispensary,17.3140129,79.8318598,"Padmashali Street, Near Anganwadi Center",Near Govt. High School,Kakaravai,Rural,Functional,State Government
Telangana,Khammam,Kallur,"Government Homoeo Dispensary, Kallur (NRHM)",Homoeopathy dispensary,17.1996532,80.5523282,Sathupally Road,"Beside Old Bus stand, Kallur",Kalluru,Rural,Functional,State Government
Telangana,Khammam,Khammam Urban,"Government Homoeo Dispensary, Khammam (HQ) (Regular)",Homoeopathy dispensary,17.2543959,80.1397608,Mamillagudem,Behind ZPHS School,Khammam,Urban,Functional,State Government
Telangana,Khammam,Kusumanchi,"Government Homoeo Dispensary, Kusumanchi (Regular)",Homoeopathy dispensary,17.2257014,79.9622185,Main Road Kusumanchi,PHC Kusumanchi,Kusumanchi,Rural,Functional,State Government
Telangana,Khammam,Madhira,"Government Homoeo Dispensary, Madhira (NRHM)",Homoeopathy dispensary,16.9209296,80.3623469,Main Road Madhira,Opp:SBI Bank,Madhira,Urban,Functional,State Government
Telangana,Khammam,Yerrupalem,"Government Homoeo Dispensary, Mamnur (Regular)",Homoeopathy dispensary,16.8948293,80.487747,Main Road Mamnur,"Beside Primary Health Center, Mamnur",Mamnur,Rural,Functional,State Government
Telangana,Khammam,Mudigonda,"Government Homoeo Dispensary, Mudigonda (Regular)",Homoeopathy dispensary,17.1798422,80.0947792,"Vallabhi Road, Near Grampanchayath Office","In the Premises of Primary Health Center, Mudigonda",Mudigonda,Rural,Functional,State Government
Telangana,Khammam,Nelakondapalli,"Government Homoeo Dispensary, Nelakondapally (Regular)",Homoeopathy dispensary,17.1001359,80.0499214,"Bus Stand Center, Nelakondapally","In the Premises of Community Health Center(CHC), Nelakondapally",Nelakondapally,Rural,Functional,State Government
Telangana,Khammam,Penuballi,"Government Homoeo Dispensary, Penuballi (Regular)",Homoeopathy dispensary,17.2092634,80.6645617,ZPHS Penuballi Raod,"In the Premises of Community Health Center(CHC), Penuballi",Penuballi,Rural,Functional,State Government
Telangana,Khammam,Thallada,"Government Homoeo Dispensary, Thallada (Regular)",Homoeopathy dispensary,17.2179139,80.4240833,Police Station Road,"In the Premises of Primary Health Center, Thallada",Thallada,Rural,Functional,State Government
Telangana,Khammam,Wyra,"Government Homoeo Dispensary, Wyra (NRHM)",Homoeopathy dispensary,17.1963402,80.352462,MPDO Office Road,Beside ST Colony,Wyra,Rural,Functional,State Government
Telangana,Khammam,Tirumalayapalem,"Government Naturopathy Dispensary, Tirumalayapalem (NRHM)",Yoga And Naturopathy dispensary,17.3213803,79.970049,MRO Office Lane,PHC Tirumalayapalem,Tirumalayapalem,Rural,Functional,State Government
Telangana,Khammam,Khammam Urban,"Government Unani Dispensary, Khammam (HQ) (Regular)",Unani  dispensary,17.2496743,80.1504238,"Wyra Road, Khammam","Opp:Collectorate Office, Khammam",Khammam,Urban,Functional,State Government
Telangana,Khammam,Nelakondapalli,"Government Unani Dispensary, Nelakondapally (NRHM)",Unani  dispensary,17.1001359,80.0499214,Main Road Nelakondapally,Main Road Nelakondapally,Nelakondapally,Rural,Functional,State Government
Telangana,Khammam,Sathupalli,"Government Unani Dispensary, Sathupally (Regular)",Unani  dispensary,17.2136196,80.8251206,Community Health Center,"In the Premises of Community Health Center(CHC), Sathupally",Sathupally,Rural,Functional,State Government
Telangana,Khammam,Khammam Urban,Kothagudem,Urban health and wellness center (UHWC),17.218447,80.171804,,Near Post Office,Kothagudem,Urban,Functional,State Government
Telangana,Khammam,Khammam Urban,Pandurangapuram,Urban health and wellness center (UHWC),17.276296,80.176294,2nd Division,Brahamgari Temple,Pandurangapuram,Urban,Functional,State Government
Telangana,Khammam,Bonakal,"Primary Health Centre, Banakal",Primary Health Centre,17.0251537,80.264191,"Vatsavai Road,",Beside Ayush Hospital,"Main Road, Bonakal",Rural,Functional,State Government
Telangana,Khammam,Yerrupalem,"Primary Health Centre, Banigandlapadu",Primary Health Centre,16.8630259,80.4785372,MAIN ROAD,BSNL TOWER,MAIN ROAD,Rural,Functional,State Government
Telangana,Khammam,,"Primary Health Centre, Bodulanbanda",Primary Health Centre,17.249161,80.140007,Bodulanbanda,Bodulanbanda,Bodulanbanda,Rural,Functional,State Government
Telangana,Khammam,,"Primary Health Centre, Chennure",Primary Health Centre,17.24916,80.14001,Chennure,Chennure,Chennure,Rural,Functional,State Government
Telangana,Khammam,Chinthakani,"Primary Health Centre, Chintakani",Primary Health Centre,17.1246792,80.2084273,Main road,Near:CPM.office,Bus stand,Rural,Functional,State Government
Telangana,Khammam,,"primary Health Centre, Dendukuru",Primary Health Centre,17.249161,80.140007,Dendukuru,Dendukuru,Dendukuru,Rural,Functional,State Government
Telangana,Khammam,Enkoor,"Primary Health Centre, Enkoor",Primary Health Centre,17.3309729,80.4403014,Govt.Jr.College Road,Near MRO Office,Near Khammam Road,Rural,Functional,Private - for profit
Telangana,Khammam,Kamepalli,"Primary Health Centre, Kamepalli",Primary Health Centre,17.4499023,80.2836996,Vutukur Road,BACK SIDE THASILDAR OFFICE,KAMEPALLI,Rural,Functional,State Government
Telangana,Khammam,Konijerla,"Primary Health Centre, Konijerla",Primary Health Centre,17.2222324,80.292059,SC Colony,Near Electricity  Substation,SC Colony,Rural,Functional,State Government
Telangana,Khammam,Kusumanchi,"Primary Health Centre, Kusumanchi",Primary Health Centre,17.2246581,79.9556424,Suryapeta Road,Near Water Tank,Main Road,Rural,Functional,State Government
Telangana,Khammam,Penuballi,"Primary Health Centre, Lankasagar",Primary Health Centre,17.1808554,80.6999564,suraiahbanjar raoad,Near watertank,Mainraod,Rural,Functional,State Government
Telangana,Khammam,Khammam (Rural),"Primary Health Centre, M.V.Palem",Primary Health Centre,17.30034804,80.09685517,,Near Bus stand,M.V.Palem,Rural,Functional,State Government
Telangana,Khammam,Raghunadhapalem,"Primary Health Centre, Manchukonda",Primary Health Centre,17.3448459,80.224236,Main Road,Beside Khammam Road,,Rural,Functional,State Government
Telangana,Khammam,Mudigonda,"Primary Health Centre, Mudigonda",Primary Health Centre,17.183204,80.0912049,Vallabhi road,GP.OPP,BC Colany,Rural,Functional,State Government
Telangana,Khammam,Nelakondapalli,"Primary Health Centre, Nelakondapalli",Primary Health Centre,17.09985871,80.05093575,Kusumanchi Road,"Near Water Tank, NKPalli","Main Centre,Nelakondapalli",Rural,Functional,State Government
Telangana,Khammam,Nelakondapalli,"Primary Health Centre, Nelakondapalli",Primary Health Centre,17.09899733,80.05546331,Kusumanchi Road,"Near Water Tank, NKPallis","Main Centre,Nelakondapalli",Rural,Functional,State Government
Telangana,Khammam,Konijerla,"Primary Health Centre, Peddagopathi",Primary Health Centre,17.1710695,80.2614037,Konijerla,Near AP Grameena Vikas Bank,Peddagopathi,Rural,Functional,State Government
Telangana,Khammam,Singareni,"Primary Health Centre, Singareni",Primary Health Centre,17.5364209,80.2878794,BC COLONY,NEAR SAI BABA TEMPLE,SINGARENI,Rural,Functional,State Government
Telangana,Khammam,Tirumalayapalem,"Primary Health Centre, Sublaid",Primary Health Centre,17.3358983,79.9024779,Cement Road,Govt Hospital,Govt Hospital,Rural,Functional,State Government
Telangana,Khammam,Thallada,"Primary Health Centre, Tallada",Primary Health Centre,17.2154894,80.4216985,Main Road,Opp. Police Station,Main Road,Rural,Functional,State Government
Telangana,Khammam,Tirumalayapalem,"Primary Health Centre, Thirumalayapalem",Primary Health Centre,17.3112795,80.0364163,SC Colony,Near MRO Office,Beside ST Girls Hostel,Rural,Functional,State Government
Telangana,Khammam,,"primary Health Centre, Vallabhi",Primary Health Centre,17.24916,80.14001,Vallabhi,Vallabhi,Vallabhi,Rural,Functional,State Government
Telangana,Khammam,Vemsoor,"Primary Health Centre, Vemsoor",Primary Health Centre,17.1301825,80.7907103,Main Road,"Near MRO Office,Vemsoor",Vemsoor,Rural,Functional,State Government
Telangana,Khammam,Wyra,"Primary Health Centre, Wyra",Primary Health Centre,17.1917741,80.3575128,MPDO Office Road,Near MPDO Office,Wyra,Rural,Functional,State Government
Telangana,Khammam,Vemsoor,"SubCentre, Adserlapadu",SubCentre,17.14152856,80.71513653,Near Anganwadi Center,,Adasarlapadu,Rural,Functional,Private - for profit
Telangana,Khammam,Nelakondapalli,"SubCentre, Ananthanagar",SubCentre,17.1233094,80.02629429,Temple Bazar,Near Main Road,Ananthanager,Rural,Functional,State Government
Telangana,Khammam,Thallada,"SubCentre, Annarugudem",SubCentre,17.257028,80.4382153,Nimmagudem,Near Saibabtemple,Main Road,Rural,Functional,State Government
Telangana,Khammam,Khammam (Rural),"SubCentre, Arekodu",SubCentre,17.3000716,80.0765409,,Hanuman Temple,,Rural,Functional,Private - for profit
Telangana,Khammam,Enkoor,"SubCentre, B.Raghavapuram",SubCentre,17.37730308,80.39919376,LB Thanda,,T.R. peta road,Rural,Functional,State Government
Telangana,Khammam,Tirumalayapalem,"SubCentre, Bacchodu",SubCentre,17.3014673,79.9003786,Bustand Centre,Govt Building,Main Centre,Urban,Functional,State Government
Telangana,Khammam,Yerrupalem,"SubCentre, Banigandlapadu",SubCentre,16.861993,80.4764199,MAIN ROAD,NEAR HOSPITAL,UGPHC BANIGANDLAPADU,Rural,Functional,State Government
Telangana,Khammam,Mudigonda,"SubCentre, Bannapuram",SubCentre,17.058513,80.1240154,School road,mp school,Bc colany,Rural,Functional,State Government
Telangana,Khammam,Kamepalli,"SubCentre, Barlagudem",SubCentre,17.4199265,80.1759957,SCHOOL LINE,OPP KIRANASHOP,BARLAGUDEM,Rural,Functional,State Government
Telangana,Khammam,Singareni,"SubCentre, Basvapuram",SubCentre,17.5058839,80.3133641,KHAMMA MAIN ROAD,OPP-SATYAM KIRANAM,BASWAPURAM,Rural,Functional,Private - for profit
Telangana,Khammam,Vemsoor,"SubCentre, Beerapalli",SubCentre,17.11136,80.6990433,Ricemill Area,Beerapalli,,Rural,Functional,State Government
Telangana,Khammam,Tirumalayapalem,"SubCentre, Beerolu",SubCentre,17.3050466,79.9423543,Main Road,Near Andhra Bank,Near Andhra Bank,Rural,Functional,State Government
Telangana,Khammam,Singareni,"SubCentre, Bhagyanagar Thanda",SubCentre,17.5830045,80.3275775,TEMPLE CENTRE,KAIKA STORES,BAGYANAGAR THANDA,Rural,Functional,State Government
Telangana,Khammam,Penuballi,"SubCentre, Bhavannapalem",SubCentre,17.2877655,80.702729,Neeladri Raod,,Near water tank,Rural,Functional,State Government
Telangana,Khammam,Yerrupalem,"SubCentre, Bheemavaram",SubCentre,16.93760226,80.51300526,OC COLONY,NEAR CHURCH,MAIN ROAD,Rural,Functional,Private - for profit
Telangana,Khammam,Thallada,"SubCentre, Billipadu",SubCentre,17.2469207,80.4715866,Main Road,Beside Panchayathi OfficePanchayat Office,Panchayat Office,Rural,Functional,Private - for profit
Telangana,Khammam,Nelakondapalli,"SubCentre, Bodulabanda",SubCentre,17.0913189,80.0192574,Gandhi Centre,NTR Bomma,Bodulabanda,Rural,Functional,State Government
Telangana,Khammam,Bonakal,"SubCentre, Bonakal",SubCentre,17.0251537,80.264191,JAGGAIAHPETA ROAD,FLYOVER,MAIN ROAD,Rural,Functional,State Government
Telangana,Khammam,Bonakal,"SubCentre, Brahmanapalli",SubCentre,17.1750379,80.3742163,OC COLONY,NEAR HIGH SCHOOL,SOCIETY BUILDING,Rural,Functional,State Government
Telangana,Khammam,Wyra,"SubCentre, Bramanapalli",SubCentre,18.1445682,80.6319978,PS BRAHMANPALLI,,BRAHMANPALLI TELANGANA,Rural,Functional,State Government
Telangana,Khammam,Nelakondapalli,"SubCentre, Buddaram",SubCentre,17.0157564,80.0555879,GramaPanchayathi,Gramapanchayathi,Temple Street Buddaram,Rural,Functional,State Government
Telangana,Khammam,Singareni,"SubCentre, Cheemalapadu",SubCentre,18.0789583,80.7927874,MAIN ROAD CHEEMALAPADU,NEAR AWW CENTRE,CHEEMALAPADU,Rural,Functional,Private - for profit
Telangana,Khammam,Nelakondapalli,"SubCentre, Chennaram",SubCentre,17.1191275,79.9913005,Grandalayam Centre,Main Road Grandalayam,Chennaram,Rural,Functional,State Government
Telangana,Khammam,Nelakondapalli,"SubCentre, Cheruvumadharam",SubCentre,17.0448659,80.0688587,S.C.Colony,Cherchi Road,S.C.Colony CH.Madaram,Rural,Functional,State Government
Telangana,Khammam,Konijerla,"SubCentre, Chinagopathi",SubCentre,17.19868634,80.25199413,AMMAPALEM,MAIN ROAD,CHINANAGOPATHI,Rural,Functional,State Government
Telangana,Khammam,Chinthakani,"SubCentre, Chinnamandava",SubCentre,17.0289777,80.1770442,Bustand street,near Busstand,SC.Colony,Rural,Functional,Private - for profit
Telangana,Khammam,Raghunadhapalem,"SubCentre, Chinthagurthy",SubCentre,17.3063644,80.2488596,ST Colony,,ST Colony,Urban,Functional,Private - for profit
Telangana,Khammam,Chinthakani,"SubCentre, Chinthakani",SubCentre,17.1246792,80.2084273,opp:high school,near high school,BC.Colony,Rural,Functional,Private - for profit
Telangana,Khammam,Bonakal,"SubCentre, Chirunomula",SubCentre,17.0242155,80.2446779,MAIN ROAD,OPP:GRAMAPANCHAYAT,AWW CENTRE,Rural,Functional,State Government
Telangana,Khammam,Vemsoor,"SubCentre, Choudaram",SubCentre,17.15350281,80.73719501,Choudavaram Main Road,Primary School,Primary School,Rural,Functional,State Government
Telangana,Khammam,Tirumalayapalem,"SubCentre, Dammaigudem",SubCentre,17.3225932,79.9717253,Main Road,Water Tank,Main road,Rural,Functional,State Government
Telangana,Khammam,Raghunadhapalem,"SubCentre, dhamsulapuram",SubCentre,17.19612405,80.15714586,Street No 10,Bonakal Road,SC Colony,Rural,Functional,Private - for profit
Telangana,Khammam,Raghunadhapalem,"SubCentre, Eerlapudi",SubCentre,17.3492009,80.2878794,,,,Urban,Functional,State Government
Telangana,Khammam,Yerrupalem,"SubCentre, Enagali",SubCentre,16.91346109,80.47103405,SC  COLONY,NEAR CHURCH,SC COLONY,Rural,Functional,Private - for profit
Telangana,Khammam,Enkoor,"SubCentre, Enkoor",SubCentre,17.31487455,80.43859005,Near kalyan mandapam,near main road,,Rural,Functional,State Government
Telangana,Khammam,Yerrupalem,"SubCentre, Errupalem",SubCentre,16.823165,80.4688061,RING ROAD,MAIN CENTRE,RING ROAD,Rural,Functional,Private - for profit
Telangana,Khammam,Wyra,"SubCentre, Gandagalapadu",SubCentre,17.08779897,80.27621984,LAKSHMIPURAM ROAD,,GANDAGALAPADU,Rural,Functional,State Government
Telangana,Khammam,Mudigonda,"SubCentre, Gandhasiri",SubCentre,17.0723173,80.1526271,Temple road,temple,Busstand,Rural,Functional,State Government
Telangana,Khammam,Singareni,"SubCentre, Gandhinagar",SubCentre,17.49096948,80.31053883,GADEPADE ROAD,OPP-AREM KONDAL HOUSE,GANDHINAGAR,Rural,Functional,State Government
Telangana,Khammam,Wyra,"SubCentre, Garikapadu",SubCentre,17.1015149,80.3950909,NEMALI ROAD,,GARIKAPADU,Rural,Functional,State Government
